Image_Path,Food_Name,Image_Description
images/mi_quang/image_5.jpg,Mì Quảng,"Tô mì Quảng trắng, nhiều màu nâu, xanh, vàng, có rau thơm, tôm, thịt, trứng cút, đậu phộng; đĩa xà lách xanh, bánh tráng vàng nâu."
images/mi_quang/image_6.jpg,Mì Quảng,"Mì Quảng với sợi mì to dẹt, nước nhân rim tôm thịt đậm đà, ăn cùng bánh tráng nướng giòn rụm, đậu phộng rang và rau sống."
images/mi_quang/image_7.jpg,Mì Quảng,"Mì Quảng với sợi mì to dẹt, nước nhân rim tôm thịt đậm đà, ăn cùng rau tươi, đậu phộng rang và bánh tráng nướng."
images/mi_quang/image_8.jpg,Mì Quảng,"Tô mì Quảng trắng, nước dùng nâu nhạt, thịt bò nâu, tôm vàng, rau xanh, đậu phộng, bánh tráng vàng trên đĩa xanh."
images/mi_quang/image_9.jpg,Mì Quảng,"Tô mì Quảng đen bóng, chứa mì, thịt, tôm, chả, đậu phộng, rau thơm, ớt đỏ và chanh."
images/mi_xao_gion/image_1.jpg,Mì xào giòn,"Mì vàng chiên phồng giòn, phủ sốt sánh, hải sản (tôm, mực), thịt bò, rau củ (cà rốt, cải xanh) tươi, trên nền trắng."
images/mi_xao_gion/image_10.jpg,Mì xào giòn,"Mì xào giòn màu vàng nhạt, phủ trên rau xanh, tôm, thịt bò, mực, cà rốt, dưới sốt sánh. Đĩa phụ có dưa leo thái lát."
images/mi_xao_gion/image_11.jpg,Mì xào giòn,"Mì vàng giòn rụm được kẹp bởi đũa xanh, nằm trên đĩa xanh trắng, bên dưới có thịt, rau xanh và các loại thực phẩm khác."
images/mi_xao_gion/image_12.jpg,Mì xào giòn,"Mì vàng nhạt phủ trên các loại hải sản, thịt bò, rau củ tươi màu xanh và nước sốt đỏ sẫm trong bát nhỏ bên cạnh."
images/mi_xao_gion/image_13.jpg,Mì xào giòn,"Mì vàng, rải rau xanh trên mặt, dọn trên đĩa trắng, nền đen."
images/mi_xao_gion/image_14.jpg,Mì xào giòn,"Mì màu vàng nâu, thịt bò xào chín, rau xanh tươi, tất cả trong hộp nhựa trắng, đặt trên bề mặt tối màu."
images/mi_xao_gion/image_15.jpg,Mì xào giòn,"Mì xào giòn có mì chiên phồng giòn vàng, phủ trên nước sốt đậm đà, hải sản, thịt bò, rau củ tươi, xanh, đỏ xen kẽ."
images/mi_xao_gion/image_16.jpg,Mì xào giòn,"Mì vàng chiên giòn rụm phủ nước sốt sánh mịn, hải sản, thịt bò, rau củ tươi, và rau thơm xanh trên bề mặt."
images/mi_xao_gion/image_17.jpg,Mì xào giòn,"Mì vàng giòn rụm xếp dưới, phủ trên là hỗn hợp hải sản, thịt, tôm, ốc, bông cải xanh, cà rốt và nước sốt sánh."
images/mi_xao_gion/image_18.jpg,Mì xào giòn,"Mì xào giòn màu vàng, phủ nước sốt sánh, hải sản, thịt bò, rau củ tươi; các đĩa mì được sắp xếp hợp lý."
images/mi_xao_gion/image_19.jpg,Mì xào giòn,"Mì vàng giòn rụm phủ trên hỗn hợp tôm, thịt bò, cà rốt, nấm, ớt xanh và các loại rau củ tươi, dưới nền lá xà lách."
images/mi_xao_gion/image_2.jpg,Mì xào giòn,"Mì vàng, tôm, thịt, rau xanh, nước sốt nâu đục. Mì và topping nằm chồng lên nhau trên đĩa sứ trắng."
images/mi_xao_gion/image_20.jpg,Mì xào giòn,"Mì vàng giòn rụm phủ hải sản, thịt bò, rau xanh và sốt sánh trên đĩa trắng, đặt lên nền gỗ sáng."
images/mi_xao_gion/image_21.jpg,Mì xào giòn,"Mì vàng nhạt giòn rụm phủ sốt đậm đà, hải sản, thịt gà, cà rốt, dưa leo, hành ngò trên đĩa tròn bằng gốm nâu."
images/mi_xao_gion/image_22.jpg,Mì xào giòn,"Mì vàng nhạt, hải sản và rau củ màu tươi, nước sốt nâu đỏ, rắc thêm hành lá xanh trên cao, dồn thành đống cao."
images/mi_xao_gion/image_23.jpg,Mì xào giòn,"Mì xào giòn gồm thịt, tôm, bò, cà rốt, cải xanh, hành tây, nước sốt với mì chiên phồng giòn rụm màu vàng nhạt."
images/mi_xao_gion/image_24.jpg,Mì xào giòn,"Mì vàng chiên giòn rụm, phủ thịt bò, ớt xanh, và các lát cà rốt, trang trí hoa cà rốt, tạo nên món ăn bắt mắt."
images/mi_xao_gion/image_25.jpg,Mì xào giòn,"Mì vàng chiên giòn phủ nước sốt cam nhạt, hải sản, thịt, rau xanh tươi trên đĩa trắng, đặt trên khăn trải bàn ô vuông xám."
images/mi_xao_gion/image_26.jpg,Mì xào giòn,"Mì vàng phủ thịt bò, tôm, cà rốt, cải trắng, hoa hồng từ cà chua, rau xanh, nằm trên đĩa trắng, có vài miếng mì giòn trên bề mặt."
images/mi_xao_gion/image_27.jpg,Mì xào giòn,"Mì vàng, rau xanh, và các loại thực phẩm khác trộn đều trong bát gỗ, đũa gỗ đặt bên cạnh trên nền gỗ sáng màu."
images/mi_xao_gion/image_28.jpg,Mì xào giòn,"Mì xào giòn vàng ruộm, phủ trên lớp nước sốt sánh màu nâu, hải sản, thịt bò, tôm, cà rốt, rau xanh tươi, hành tây, cải trắng."
images/mi_xao_gion/image_29.jpg,Mì xào giòn,"Mì vàng, tôm đỏ, thịt nâu, rau xanh, dưa leo xanh, cà rốt cam, hành lá xanh, tất cả trên nền đĩa trắng."
images/mi_xao_gion/image_3.jpg,Mì xào giòn,"Mì xào giòn vàng nhạt, hải sản tôm, mực, thịt bò, rau xanh, ớt đỏ, nước sốt nâu đỏ sệt trên đĩa sứ trắng."
images/mi_xao_gion/image_30.jpg,Mì xào giòn,"Mì vàng, tôm đỏ, thịt nâu, rau xanh, nước sốt nâu đục, tất cả nằm trên đĩa trắng, có vài miếng mì giòn vàng trên bề mặt."
images/mi_xao_gion/image_4.jpg,Mì xào giòn,"Mì vàng chiên giòn rụm, phủ thịt bò, ớt xanh, và cà rốt tỉa hoa màu cam, nằm gọn trên đĩa trắng."
images/mi_xao_gion/image_5.jpg,Mì xào giòn,"Mì vàng dưới đáy, các loại nấm, thịt, cà rốt, bông cải xanh và rau xanh tươi trên, nước sốt sánh."
images/mi_xao_gion/image_6.jpg,Mì xào giòn,"Mì vàng rối, thịt bò nâu, rau xanh, dưa leo, cà rốt trên đĩa đen vàng, đũa gỗ bên phải, hoa vàng phía trên."
images/mi_xao_gion/image_7.jpg,Mì xào giòn,"Mì vàng nhạt, tôm đỏ cam, bạch tuộc trắng, ớt đỏ, cải xanh, cà rốt, hành lá, nước sốt nâu sẫm, tất cả lẫn trong đĩa."
images/mi_xao_gion/image_8.jpg,Mì xào giòn,"Mì vàng chiên giòn rụm phủ sốt sánh, hải sản, thịt bò, rau củ tươi, được phục vụ trên đĩa trắng nâu, cầm bởi nhân viên nữ."
images/mi_xao_gion/image_9.jpg,Mì xào giòn,"Mì xào giòn có tôm, thịt, chả, cà rốt, hành ngò, nước sốt trên nền mì giòn rụm, trình bày trên đĩa hoa văn xanh trắng."
images/pho_bo/image_23.jpg,Phở bò,"Bát phở bò với nước dùng vàng hổng, thịt bò nạm, tái, bánh phở trắng, rau thơm xanh, ớt đỏ, chanh, quế, hồi, thảo quả."
images/pho_bo/image_24.jpg,Phở bò,"Bát phở gà với nước dùng trong, thịt gà, hành, rau thơm, giá đỗ và bánh phở mềm, có đũa gỗ và rổ rau xanh."
images/pho_bo/image_25.jpg,Phở bò,"Bát phở chứa nước dùng vàng nhạt, bánh phở trắng, thịt bò nâu, hành lá xanh tươi, tất cả hòa quyện trong bát trắng."
images/pho_bo/image_26.jpg,Phở bò,"Tô phở bò có nước dùng hơi đục màu vàng nhạt, sợi phở trắng, thịt bò chín tái màu hồng nhạt, rau thơm xanh, quế, hồi, thảo quả nổi trên mặt."
images/pho_bo/image_27.jpg,Phở bò,"Bát phở bò với nước dùng hơi đục, thịt bò thái lát mỏng, vài lát chả, rau thơm, và bánh phở trắng trong tô trắng."
images/pho_bo/image_28.jpg,Phở bò,"Bát phở gà với nước dùng trong, thịt gà thái lát, hành lá, rau mùi, giá đỗ, đặt cạnh rổ rau xanh và đũa gỗ."
images/pho_bo/image_29.jpg,Phở bò,"Bát phở bò với nước dùng cam đỏ, thịt bò, rau thơm, và bánh phở trắng, đặt trên bàn gỗ, bên cạnh là đũa và rau sống."
images/pho_bo/image_3.jpg,Phở bò,"Bát phở bò với nước dùng trong, bánh phở trắng, thịt bò nâu, rau thơm xanh, hành trắng, ớt đỏ, đặt trên đĩa trắng và nền gỗ nâu."
images/pho_bo/image_30.jpg,Phở bò,"Bát phở bò với nước dùng nâu đục, thịt bò nâu đỏ, hành lá và rau thơm xanh, sợi phở trắng, trong bát trắng."
images/pho_bo/image_31.jpg,Phở bò,"Bát phở gà với nước dùng trong, thịt gà thái miếng, rau thơm, giá, hành trắng và bánh phở mềm, màu sắc tươi ngon."
images/pho_bo/image_32.jpg,Phở bò,"Bát phở bò với nước dùng vàng nhạt, bánh phở trắng, thịt bò nâu, rau thơm xanh, ớt đỏ, chanh vàng, và các gia vị."
images/pho_bo/image_33.jpg,Phở bò,"Tô phở trắng, nước dùng hơi đục, thịt bò nâu, giá đỗ trắng, hành lá xanh, tất cả trong tô, trên đĩa phụ có chanh."
images/pho_bo/image_34.jpg,Phở bò,"Bát phở trắng, nước dùng hơi đục, thịt bò viên nâu, rau thơm xanh, đũa đen, thìa trắng, chén nhỏ nước màu nâu đỏ."
images/pho_bo/image_35.jpg,Phở bò,"Bát phở bò với nước dùng trong, thịt bò thái mỏng, rau thơm xanh, gần các đĩa gia vị và lá chanh, đặt trên chiếu trúc nâu."
images/pho_bo/image_36.jpg,Phở bò,"Hai bát phở bò với thịt bò, bò viên, nước dùng nâu đục, rau thơm, giá đỗ, chanh, ớt, tương ớt, ớt xanh."
images/pho_bo/image_37.jpg,Phở bò,"Bát phở bò với nước dùng trong, bánh phở trắng, thịt bò nâu đỏ, hành lá xanh, và một ít giá đỗ vàng nhạt ở góc phải."
images/pho_bo/image_38.jpg,Phở bò,"Bát phở bò với nước dùng cam đỏ, thịt bò nâu, rau thơm xanh, giá trắng, trong bát trắng xanh, cạnh đũa nâu."
images/pho_bo/image_39.jpg,Phở bò,"Bát phở bò với nước dùng trong, thịt bò, rau thơm, bên cạnh là chả giò và các loại gia vị như ớt, chanh."
images/pho_bo/image_4.jpg,Phở bò,"Bát phở bò với nước dùng hơi đục, thịt bò, chả, hành lá, trong đó thịt bò và chả màu nâu, hành lá màu xanh."
images/pho_bo/image_40.jpg,Phở bò,"Bát phở lớn trắng, nước dùng trong, thịt bò nâu, hành lá xanh, quế, hồi, thảo quả, bên cạnh có đĩa phụ màu trắng."
images/pho_bo/image_41.jpg,Phở bò,"Hai bát phở bò đặt ở giữa và phía trên, nước dùng màu nâu nhạt, thịt bò thái lát mỏng, rau thơm, giá đỗ, chanh, ớt旁边."
images/pho_bo/image_42.jpg,Phở bò,"Tô phở trắng đục, thịt bò xám hồng, rau thơm xanh, ớt đỏ, hành xanh, tất cả nổi trên mặt nước dùng nhẹ màu."
images/pho_bo/image_43.jpg,Phở bò,"Bát phở bò với nước dùng nâu nhạt, bánh phở trắng, thịt bò nâu, hành lá xanh, giá đỗ trắng và ớt xanh trên bề mặt."
images/pho_bo/image_44.jpg,Phở bò,"Bát phở bò với nước dùng trong, bánh phở trắng, giá đỗ, rau thơm xanh, hành tím, chanh và đũa gỗ, đặt trên nền xám."
images/pho_bo/image_45.jpg,Phở bò,"Bát phở bò với nước dùng trong, thịt bò đỏ hồng, rau thơm xanh tươi, bánh phở trắng và chả giò vàng ở nền."
images/pho_bo/image_5.jpg,Phở bò,"Bát phở bò với nước dùng trong, thịt bò mềm, rau thơm, ớt đỏ và hành trắng nổi trên bề mặt, trong bát trắng xanh."
images/pho_bo/image_6.jpg,Phở bò,"Bát phở bò trắng đục, thịt bò nâu, giá trắng, hành lá xanh, đũa gỗ, chả màu nhạt, nước mắm và tương ớt đỏ nâu."
images/pho_bo/image_7.jpg,Phở bò,"Bát phở bò với nước dùng trong, thịt bò thái lát, rau thơm, hành lá, và một ít lá mùi tàu, trong tô trắng xanh."
images/pho_bo/image_8.jpg,Phở bò,"Bát phở bò với nước dùng trong, thịt bò, rau thơm, và bánh phở trắng, bên cạnh là chả giò vàng ruộm và các loại gia vị."
images/pho_bo/image_9.jpg,Phở bò,"Bát phở có nước dùng hơi đục màu, thịt bò xé nhỏ, rau xanh, ớt đỏ và chả cá màu vàng nhạt ở trên."
images/com_chay_ninh_binh/image_10.jpg,Cơm cháy Ninh Bình,"Cơm cháy màu vàng ươm, giòn rụm, xếp trong rổ đan, bên cạnh có chén nước sốt và gia vị, trên khay gỗ nâu."
images/com_chay_ninh_binh/image_11.jpg,Cơm cháy Ninh Bình,"Ảnh không hiển thị món cơm cháy Ninh Bình mà hiển thị các gói sản phẩm cơm cháy chà bông với màu sắc chủ đạo là xanh lá cây, vàng và trắng, có hình ảnh các gói sản phẩm và miếng cơm cháy giòn rụm."
images/com_chay_ninh_binh/image_12.jpg,Cơm cháy Ninh Bình,"Không có hình ảnh món ăn, chỉ có hình bao bì sản phẩm màu xanh dương với dòng chữ ""Lucky Star"" và ""Cơm cháy chả thịt""."
images/com_chay_ninh_binh/image_13.jpg,Cơm cháy Ninh Bình,"Món cơm cháy Ninh Bình có màu vàng ươm, giòn rụm, với các đốm đỏ và xanh của ớt, rau thơm. Một miếng cơm cháy được dọn trên đĩa trắng, xung quanh có vài miếng cơm cháy khác và nước sốt."
images/com_chay_ninh_binh/image_14.jpg,Cơm cháy Ninh Bình,"Hai miếng cơm cháy màu vàng ươm, giòn rụm chồng lên nhau, đặt trên thớt gỗ có vài lát tỏi, rau thơm và ớt đỏ."
images/com_chay_ninh_binh/image_15.jpg,Cơm cháy Ninh Bình,"Cơm cháy màu vàng ươm, giòn rụm, xếp chồng lên nhau trên đĩa gỗ, kèm chanh, ớt, rau thơm trên nền vải thô."
images/com_chay_ninh_binh/image_16.jpg,Cơm cháy Ninh Bình,"Ảnh không hiển thị món cơm cháy Ninh Bình, chỉ có hình ảnh các loại thực phẩm không rõ ràng, không đủ thông tin để mô tả chi tiết."
images/com_chay_ninh_binh/image_2.jpg,Cơm cháy Ninh Bình,"Cơm cháy màu vàng ươm, giòn rụm, xếp chồng thành đống, nền trắng, có logo ở góc dưới bên phải."
images/com_chay_ninh_binh/image_20.jpg,Cơm cháy Ninh Bình,"Hai miếng cơm cháy màu vàng ươm, giòn rụm, xếp trên thớt gỗ, xung quanh có vài lá rau xanh và một củ hành trắng."
images/com_chay_ninh_binh/image_21.jpg,Cơm cháy Ninh Bình,"Cơm cháy màu vàng ươm, giòn rụm, một ít cơm cháy được băm nhỏ trong bát nhỏ, đằng sau là túi chả bồng."
images/com_chay_ninh_binh/image_22.jpg,Cơm cháy Ninh Bình,"Không có hình ảnh món Cơm cháy Ninh Bình, chỉ có bao bì sản phẩm cơm cháy đóng gói với nền đỏ, chữ ""Lucky Star"" và hình ảnh cơm cháy."
images/com_chay_ninh_binh/image_23.jpg,Cơm cháy Ninh Bình,"Cơm cháy màu vàng ươm, giòn rụm, tròn dẹt. Tay đeo găng cầm cơm cháy trên nền nhiều cơm cháy và một khay cơm cháy."
images/com_chay_ninh_binh/image_24.jpg,Cơm cháy Ninh Bình,"Cơm cháy màu vàng ươm, giòn rụm, xếp trong bát trắng có viền hồng, phía sau là hai lọ trong suốt chứa cơm cháy."
images/com_chay_ninh_binh/image_25.jpg,Cơm cháy Ninh Bình,"Ảnh không phải chụp món Cơm cháy Ninh Bình. Ảnh chụp túi đựng Cơm ngục màu nâu, trong bao nhựa trong, có nhãn mác."
images/com_chay_ninh_binh/image_26.jpg,Cơm cháy Ninh Bình,"Món ăn có cơm cháy màu vàng ươm, giòn rụm, cắt thành từng miếng nhỏ, trên có rắc thêm hành lá và cà rốt, dưa chuột, đặt trên đĩa đen dài, bên cạnh là bát nước sốt màu đỏ."
images/com_chay_ninh_binh/image_27.jpg,Cơm cháy Ninh Bình,"Cơm cháy màu vàng ươm, giòn rụm, một miếng lớn và vài miếng nhỏ xếp cạnh nhau, có gói nhỏ màu xanh lá bên trên."
images/com_chay_ninh_binh/image_28.jpg,Cơm cháy Ninh Bình,"Tảng cơm cháy màu vàng ươm, giòn rụm trong hộp nhựa được một bàn tay cầm lên, phía sau là cây xanh và nền nhà."
images/com_chay_ninh_binh/image_29.jpg,Cơm cháy Ninh Bình,"Ba túi cơm cháy Ninh Bình màu vàng xanh, in hình cơm cháy và chữ đỏ, xếp trên gỗ, trước nền xanh nhạt."
images/com_chay_ninh_binh/image_3.jpg,Cơm cháy Ninh Bình,"Cơm cháy màu vàng ươm, giòn rụm, xếp trên và dưới khay, một phần trong giỏ, kèm chữ ""CHÀ BÔNG"" đỏ vàng."
images/com_chay_ninh_binh/image_30.jpg,Cơm cháy Ninh Bình,"Bốn miếng cơm cháy màu vàng ươm, giòn rụm, được bọc giấy màu xanh lá và vàng, đặt trên nền trắng kẻ hoa văn."
images/com_chay_ninh_binh/image_31.jpg,Cơm cháy Ninh Bình,"Ảnh chụp túi nhựa trong đựng cơm cháy màu vàng ươm, có nhãn mác và hình ảnh, được cầm trên nền gỗ."
images/com_chay_ninh_binh/image_32.jpg,Cơm cháy Ninh Bình,"Hai túi cơm cháy màu vàng óng, nhãn đỏ, xanh lá và cam, xếp cạnh nhau trên nền trắng."
images/com_chay_ninh_binh/image_33.jpg,Cơm cháy Ninh Bình,"Cơm cháy màu vàng ươm và trắng ngà, hình dạng thanh dài và tấm, một số đã bẻ nhỏ, để trên rổ và đĩa đỏ."
images/com_chay_ninh_binh/image_34.jpg,Cơm cháy Ninh Bình,"Cơm cháy màu vàng ươm, giòn rụm, xếp trong túi nhựa hoặc trên đĩa, kèm nước sốt thịt dê núi màu nâu đậm."
images/com_chay_ninh_binh/image_4.jpg,Cơm cháy Ninh Bình,"Ảnh chụp một túi nhựa trong đựng cơm cháy màu vàng nhạt, đóng gói kín, cầm trên tay, nền xi măng nâu."
images/com_chay_ninh_binh/image_5.jpg,Cơm cháy Ninh Bình,"Hai túi nhựa trong suốt chứa cơm cháy màu vàng ươm, hình chữ nhật, đặt chồng chéo lên nhau trên nền màu cam nhạt và trắng."
images/com_chay_ninh_binh/image_6.jpg,Cơm cháy Ninh Bình,"Món cơm cháy Ninh Bình có màu vàng ươm, giòn rụm, hình tròn dẹt, trong bao nhựa, có nhãn mác và đặt trên bàn hoa văn."
images/com_chay_ninh_binh/image_7.jpg,Cơm cháy Ninh Bình,"Cơm cháy màu vàng ươm, giòn rụm, xếp chồng trên đĩa gỗ, hộp màu xanh lá cây với chữ ""XJCKTHO"" và hình ảnh sản phẩm."
images/com_chay_ninh_binh/image_8.jpg,Cơm cháy Ninh Bình,"Cơm cháy màu vàng ươm, giòn rụm, rắc thêm rau thơm và gia vị, xếp thành đống cao, đặt trên nền trắng."
images/com_chay_ninh_binh/image_9.jpg,Cơm cháy Ninh Bình,"Túi đỏ nhãn đen-vàng đề ""Cơm cháy chả đồng"", bên trong có cơm cháy màu vàng óng, giòn rụm trong bao bì kín."
images/com_lam/image_18.jpg,Cơm lam,"Các ống tre ngắn có màu vàng nhạt và nâu sẫm, nằm đan xen trên lá xanh, một số bị cắt hở hai đầu."
images/com_lam/image_19.jpg,Cơm lam,"Các ống cơm lam có màu vàng nhạt và nâu, nằm trên khay, bên dưới có đĩa muối vừng màu trắng và vàng nhạt."
images/com_lam/image_2.jpg,Cơm lam,"Các ống cơm lam có màu vàng nhạt và nâu cháy, xếp chồng lên nhau trong giỏ, vỏ ngoài có vết nứt và cháy sém."
images/com_lam/image_20.jpg,Cơm lam,"Các ống cơm lam hơi cháy đen và vàng óng ánh, xếp cạnh nhau, có vài đoạn tre và lửa đang cháy bên dưới."
images/com_lam/image_21.jpg,Cơm lam,"Bốn ống cơm lam nướng chín vàng nhạt, hơi bị cháy sém ở phần trên, xếp cạnh nhau trên khay, có vài lá xanh ở phía trên."
images/com_lam/image_22.jpg,Cơm lam,"Hai ống cơm lam hơi cháy ở ngoài, màu vàng nâu, nằm trên lá xanh, bên cạnh một bát đựng thịt và một vài nguyên liệu khác."
images/com_lam/image_23.jpg,Cơm lam,"Cơm lam xếp 5 ống trong rổ đan, vỏ ngoài cháy sém màu vàng nâu, bên trong có lá nếp, đặt trên nền lá xanh."
images/com_lam/image_24.jpg,Cơm lam,"Cơm lam hình trụ dài, vỏ ngoài màu vàng nhạt, đầu cắt ngang lộ phần cơm bên trong màu trắng đục, xếp 3 lớp trên đĩa sứ trắng xanh có họa tiết lá cây màu xanh đậm, bên cạnh có chén tương vàng, vài ống tre và vài hạt lúa nếp."
images/com_lam/image_25.jpg,Cơm lam,"Cơm lam màu vàng nhạt, hình trụ dài, có vết cháy sém, được cầm trên tay, đặt trên thớt gỗ với chén muối vừng và các món ăn khác."
images/com_lam/image_26.jpg,Cơm lam,"Bốn ống cơm lam nướng chín vàng nhạt, xếp cạnh nhau, có vết cháy sém, phần đáy hơi phồng, đặt trên bề mặt trắng."
images/com_lam/image_27.jpg,Cơm lam,"Các ống cơm lam có màu vàng nhạt, hình trụ dài, một số đầu ống bị cháy sém, xếp chồng lên nhau, hơi nghiêng."
images/com_lam/image_28.jpg,Cơm lam,"Bốn ống cơm lam nướng chín vàng trên đĩa đan, bên cạnh là chén muối vừng, tạo nên màu sắc và hương thơm hấp dẫn."
images/com_lam/image_29.jpg,Cơm lam,"Món cơm lam trên đĩa có 4 ống cơm màu vàng nhạt hơi bị cháy ở phần trên, bên cạnh có bát nhỏ đựng muối vừng."
images/com_lam/image_3.jpg,Cơm lam,"Các ống cơm lam có màu vàng nhạt và nâu nhẹ, xếp song song, nằm ngang, một số đầu ống bị cháy sém."
images/com_lam/image_30.jpg,Cơm lam,"Các ống cơm lam có màu sắc đa dạng như tím, trắng, cam, xanh lá, vàng, cam đỏ, xếp cạnh nhau trên đĩa trắng."
images/com_lam/image_31.jpg,Cơm lam,"Các ống cơm lam màu vàng, tím, cam, nâu nằm ngang trên lá xanh, bên dưới là các viên thịt màu nâu đậm."
images/com_lam/image_32.jpg,Cơm lam,"Các ống cơm lam nướng chín vàng óng ánh, xếp chồng lên nhau trong rổ tre, bên cạnh là chén tương ớt và vài vật dụng khác."
images/com_lam/image_33.jpg,Cơm lam,"Cơm lam màu trắng hơi vàng, được cắt thành khúc to, cầm trên đũa, nền xanh lá cây và các món ăn kèm."
images/com_lam/image_34.jpg,Cơm lam,"Ba ống cơm lam đặt song song trên đĩa xanh, bên dưới có vài miếng thịt nướng và một xiên thịt, nền màu nâu."
images/com_lam/image_35.jpg,Cơm lam,"Không có cơm lam trong ảnh, có gà nướng, dồi, rau sống, cà chua, dưa leo và tương ướp."
images/com_lam/image_36.jpg,Cơm lam,"Cơm lam hình trụ dài đặt trên lát tre, xung quanh cắm các que tre, bên cạnh có bát ruốc và các món ăn khác."
images/com_lam/image_37.jpg,Cơm lam,"Các ống cơm lam hơi cháy sém, màu vàng nhạt và nâu, nằm trên lá, bên dưới là thịt gà nướng và vài loại thực phẩm khác."
images/com_lam/image_38.jpg,Cơm lam,"Các ống cơm lam xếp chồng nghiêng trên đĩa, vỏ ngoài màu vàng nhạt, đầu ống hơi ngả xanh, có vết nứa cháy sém."
images/com_lam/image_39.jpg,Cơm lam,"Các ống cơm lam màu trắng ngà, xếp tỏa tròn trên lá xanh, bên trong có nhân màu vàng, trên nền vải đen trắng."
images/com_lam/image_4.jpg,Cơm lam,"Các ống cơm lam có màu vàng nhạt và vết cháy sém, xếp cạnh nhau, một số đầu ống có màu trắng ngà, nền xám."
images/com_lam/image_5.jpg,Cơm lam,"Các ống cơm lam xếp ngang, nằm trên đĩa trắng, có màu vàng nhạt và vết cháy sém, cạnh đĩa là chén nhỏ đựng ruốc."
images/com_lam/image_6.jpg,Cơm lam,"Bốn ống cơm lam nướng chín vàng trên đĩa, hai bát nhỏ đựng muối vừng bên trên, một đĩa phụ với rau xanh ở góc phải."
images/com_lam/image_7.jpg,Cơm lam,"Cơm lam nướng chín vàng óng trong ống nứa, xếp gọn gàng trong giỏ đan, lá xanh dưới đáy, nền gỗ nâu đỏ."
images/com_lam/image_8.jpg,Cơm lam,"Sáu ống cơm lam hơi cháy vàng xếp chéo trên đĩa trắng, nền gỗ tối."
images/com_lam/image_9.jpg,Cơm lam,"Các ống cơm lam màu kem và vàng nhạt, xếp hàng ngang trên giá nướng, một số có màu cháy sém, được nướng trên than hồng."
images/com_tam/image_58.jpg,Cơm tấm,"Cơm tấm với thịt heo, chả, bì, trứng ốp la, dưa leo, cà rốt và hành phi, bày trên đĩa trắng."
images/com_tam/image_59.jpg,Cơm tấm,"Cơm tấm với sườn nướng, bì heo, chả chưng và rau sống, dưa cà rốt bào sợi, giá trắng, xếp cạnh cơm trắng trên đĩa."
images/com_tam/image_6.jpg,Cơm tấm,"Cơm tấm với sườn nướng nâu đậm, bì heo trắng, chả và canh, ăn kèm dưa góp cà rốt, giá, hành trắng, ngò."
images/com_tam/image_60.jpg,Cơm tấm,"Cơm tấm trắng, tô nước mắm màu cam, thịt heo màu nâu, bì heo màu vàng, chả giò màu vàng, dưa góp màu trắng."
images/com_tam/image_61.jpg,Cơm tấm,"Cơm trắng, thịt heo nướng cắt lát, trứng ốp la, rau sống, cà chua, dưa leo, chả, nước mắm, bày trên đĩa trắng, có dĩa."
images/com_tam/image_62.jpg,Cơm tấm,"Cơm tấm trắng nổi bật trên đĩa gốm xanh, với sườn nướng nâu, bì heo vàng, chả vàng, dưa cà vàng, trứng ốp la vàng, và nước mắm trong bát nhỏ."
images/com_tam/image_63.jpg,Cơm tấm,"Cơm tấm với cơm trắng, sườn nướng nâu, bì heo không có, chả chưng vàng, dưa leo xanh, cà chua đỏ, cà rốt cam."
images/com_tam/image_64.jpg,Cơm tấm,"Đĩa cơm tấm có thịt heo, trứng ốp la, cà rốt bào sợi, xà lách, cơm trắng và nước mắm trong bát nhỏ màu cam."
images/com_tam/image_65.jpg,Cơm tấm,"Cơm tấm trắng, dưa leo xanh, thịt heo nướng nâu, chả giò nâu đất, bì heo vàng, nước mắm kẹo nâu đỏ, sắp xếp gọn gàng."
images/com_tam/image_66.jpg,Cơm tấm,"Cơm tấm với cơm trắng, thịt heo nướng nâu đậm, dưa leo xanh, cà chua đỏ, hành lá xanh và nước mắm ớt đỏ."
images/com_tam/image_67.jpg,Cơm tấm,"Cơm tấm với sườn nướng nâu đậm, bì heo, chả, dưa leo, giá chần và nước mắm kẹo, bày trên đĩa hoa văn xanh."
images/com_tam/image_68.jpg,Cơm tấm,"Cơm tấm màu trắng, dạng hình chóp, có hành lá và tóp mỡ trên đầu, bên cạnh có thịt sườn nướng màu nâu, chút hành lá."
images/com_tam/image_69.jpg,Cơm tấm,"Cơm tấm với cơm trắng, thịt heo, bì, chả, dưa cà, cà chua, dưa leo và nước mắm kẹo."
images/com_tam/image_7.jpg,Cơm tấm,"Cơm tấm với thịt heo, bì, chả, rau sống và nước mắm kẹo, bày trên đĩa trắng, bên cạnh là bát canh."
images/com_tam/image_70.jpg,Cơm tấm,"Cơm tấm với cơm trắng, sườn nướng nâu đậm, bì heo, chả giò, dưa cà muối, dưa leo và nước mắm kẹo trên đĩa hoa văn xanh trắng."
images/com_tam/image_71.jpg,Cơm tấm,"Cơm tấm với cơm trắng, sườn nướng nâu đậm, bì heo, chả và rau ngò, dưa leo bên cạnh, nước mắm kẹo ở góc."
images/com_tam/image_72.jpg,Cơm tấm,"Cơm tấm trắng, sườn nướng nâu đậm, dưa leo xanh, cà rốt và da heo trắng, hành ngò xanh, nước mắm kẹo nâu đỏ."
