Image_Path,Food_Name,Question_Group,Question,Answer
images/kho_quet/image_15.jpg,Kho quẹt,Cách ăn,Bạn có thể thưởng thức kho quẹt như thế nào?,"Dùng để chấm rau củ luộc hoặc ăn kèm cơm cháy, cơm trắng."
images/kho_quet/image_16.jpg,Kho quẹt,Nguyên liệu,Kho quẹt được làm từ nguyên liệu nào?,"Mỡ heo, tôm khô, nước mắm, đường, tiêu xanh, ớt hiểm, hành tím, hành lá"
images/kho_quet/image_16.jpg,Kho quẹt,Nguồn gốc,Kho quẹt có nguồn gốc từ vùng miền nào?,"Miền Nam, Tây Nam Bộ"
images/kho_quet/image_16.jpg,Kho quẹt,Cách nấu,Cách làm kho quẹt như thế nào?,"Mỡ heo thái hạt lựu, thắng lấy tóp mỡ. Ngâm mềm tôm khô. Pha hỗn hợp nước mắm và đường. Phi thơm hành tím với nước mỡ heo, cho tôm khô vào xào săn. Đổ hỗn hợp nước mắm đường vào nồi, đun lửa nhỏ rim đến khi nước sốt sệt lại và ngả màu nâu cánh gián. Cho tóp mỡ, tiêu hạt và ớt vào, đun thêm 1-2 phút rồi rắc hành lá."
images/kho_quet/image_16.jpg,Kho quẹt,Cách ăn,Cách thưởng thức kho quẹt như thế nào?,"Dùng để chấm rau củ luộc hoặc ăn kèm cơm cháy, cơm trắng."
images/kho_quet/image_17.jpg,Kho quẹt,Nguyên liệu,Kho quẹt được làm từ những nguyên liệu chính nào?,"Mỡ heo, Tôm khô, Nước mắm ngon, đường cát hoặc đường thốt nốt, Tiêu xanh hoặc tiêu sọ nguyên hạt, Ớt hiểm, hành tím, hành lá"
images/kho_quet/image_17.jpg,Kho quẹt,Nguồn gốc,Kho quẹt có nguồn gốc từ vùng miền nào?,Miền Nam
images/kho_quet/image_17.jpg,Kho quẹt,Cách nấu,Kho quẹt được nấu theo quy trình như thế nào?,"Mỡ heo thái hạt lựu, thắng lấy tóp mỡ, ngâm mềm tôm khô, pha hỗn hợp nước mắm và đường, phi thơm hành tím, xào tôm khô, đổ hỗn hợp nước mắm đường vào rim, cho tóp mỡ, tiêu hạt và ớt vào, đun thêm 1-2 phút rồi rắc hành lá"
images/kho_quet/image_17.jpg,Kho quẹt,Cách ăn,Kho quẹt thường được dùng để chấm rau củ luộc hoặc ăn kèm với món gì?,"Cơm cháy, cơm trắng"
images/kho_quet/image_18.jpg,Kho quẹt,Nguyên liệu,Thành phần chính của món Kho quẹt là gì?,"Mỡ heo, tôm khô, nước mắm ngon, đường và các gia vị khác."
images/kho_quet/image_18.jpg,Kho quẹt,Nguồn gốc,Kho quẹt xuất xứ từ vùng miền nào?,"Miền Nam, đặc biệt là Tây Nam Bộ."
images/kho_quet/image_18.jpg,Kho quẹt,Cách nấu,"Bạn biết không, cách làm Kho quẹt như thế nào?","Trước tiên, thắng mỡ heo thành tóp mỡ, sau đó ngâm tôm khô và pha hỗn hợp nước mắm đường. Sau đó, phi hành tím với nước mỡ heo, cho tôm khô vào xào săn. Cuối cùng, đổ hỗn hợp nước mắm đường vào và rim đến khi nước sốt sệt lại."
images/kho_quet/image_18.jpg,Kho quẹt,Cách ăn,"Cố gắng nghĩ ra, chúng ta có thể dùng Kho quẹt để chấm rau củ luộc như thế nào?","Chúng ta có thể chấm Kho quẹt với rau củ luộc như bầu, khoai tây, cà rốt, cải thìa... hoặc ăn kèm cơm cháy, cơm trắng."
images/kho_quet/image_19.jpg,Kho quẹt,Nguyên liệu,Kho quẹt bao gồm thành phần gì?,"Mỡ heo, tôm khô, nước mắm ngon, đường cát hoặc đường thốt nốt, tiêu xanh hoặc tiêu sọ nguyên hạt, ớt hiểm, hành tím, hành lá"
images/kho_quet/image_19.jpg,Kho quẹt,Nguồn gốc,Kho quẹt xuất xứ từ đâu?,"Miền Nam, Tây Nam Bộ"
images/kho_quet/image_19.jpg,Kho quẹt,Cách nấu,Hãy kể quy trình nấu món Kho quẹt?,"Mỡ heo thắng lấy tóp mỡ, ngâm mềm tôm khô, pha hỗn hợp nước mắm và đường, phi thơm hành tím, xào tôm khô, rim hỗn hợp nước mắm đường, thêm tóp mỡ, tiêu hạt và ớt, rắc hành lá"
images/kho_quet/image_19.jpg,Kho quẹt,Cách ăn,"Bạn biết không, món Kho quẹt thường được dùng để?","Chấm rau củ luộc hoặc ăn kèm cơm cháy, cơm trắng"
images/kho_quet/image_2.jpg,Kho quẹt,Nguyên liệu,Kho quẹt được làm từ những nguyên liệu chính nào?,"Mỡ heo, tôm khô, nước mắm ngon, đường cát hoặc đường thốt nốt, tiêu xanh hoặc tiêu sọ nguyên hạt, ớt hiểm, hành tím, hành lá."
images/kho_quet/image_2.jpg,Kho quẹt,Nguồn gốc,Kho quẹt có nguồn gốc từ vùng miền nào?,"Miền Nam, đặc biệt là Tây Nam Bộ."
images/kho_quet/image_2.jpg,Kho quẹt,Cách nấu,"Bạn biết không, kho quẹt được nấu theo quy trình như thế nào?","Trước tiên, thắng mỡ heo thành tóp mỡ, sau đó ngâm tôm khô mềm. Tiếp theo, pha hỗn hợp nước mắm và đường theo tỷ lệ mặn ngọt cân bằng. Sau đó, phi thơm hành tím với nước mỡ heo, cho tôm khô vào xào săn. Cuối cùng, đổ hỗn hợp nước mắm đường vào nồi, đun lửa nhỏ rim đến khi nước sốt sệt lại và ngả màu nâu cánh gián. Cuối cùng, thêm tóp mỡ, tiêu hạt và ớt vào, đun thêm 1-2 phút rồi rắc hành lá."
images/kho_quet/image_2.jpg,Kho quẹt,Cách ăn,Kho quẹt thường được dùng để chấm rau củ luộc hay ăn kèm với món gì?,"Kho quẹt thường được dùng để chấm rau củ luộc hoặc ăn kèm với cơm cháy, cơm trắng."
images/kho_quet/image_20.jpg,Kho quẹt,Nguyên liệu,Kho quẹt được làm từ những nguyên liệu chính sau?,"Mỡ heo, Tôm khô, Nước mắm ngon, đường cát hoặc đường thốt nốt, Tiêu xanh hoặc tiêu sọ nguyên hạt, Ớt hiểm, hành tím, hành lá"
images/kho_quet/image_20.jpg,Kho quẹt,Nguồn gốc,Kho quẹt có nguồn gốc từ đâu?,Miền Nam
images/kho_quet/image_20.jpg,Kho quẹt,Cách nấu,Cách nấu kho quẹt như thế nào?,"Mỡ heo thái hạt lựu, thắng trên lửa nhỏ đến khi vàng giòn thành tóp mỡ, ngâm mềm tôm khô, pha hỗn hợp nước mắm và đường, phi thơm hành tím với nước mỡ heo, cho tôm khô vào xào săn, đổ hỗn hợp nước mắm đường vào nồi, đun lửa nhỏ rim đến khi nước sốt sệt lại và ngả màu nâu cánh gián, cho tóp mỡ, tiêu hạt và ớt vào, đun thêm 1-2 phút rồi rắc hành lá"
images/kho_quet/image_20.jpg,Kho quẹt,Cách ăn,Kho quẹt thường được dùng để chấm gì?,"Rau củ luộc hoặc ăn kèm cơm cháy, cơm trắng"
images/kho_quet/image_21.jpg,Kho quẹt,Nguyên liệu,Kho quẹt được làm từ các nguyên liệu chính là gì?,"Mỡ heo, tôm khô, nước mắm ngon, đường cát hoặc đường thốt nốt, tiêu xanh hoặc tiêu sọ nguyên hạt, Ớt hiểm, hành tím, hành lá"
images/kho_quet/image_21.jpg,Kho quẹt,Nguồn gốc,Kho quẹt có nguồn gốc từ đâu?,"Miền Nam, Tây Nam Bộ"
images/kho_quet/image_21.jpg,Kho quẹt,Cách nấu,Cách nấu kho quẹt như thế nào?,"Trước tiên, thắng mỡ heo thành tóp mỡ, sau đó ngâm mềm tôm khô và pha hỗn hợp nước mắm và đường. Tiếp theo, phi thơm hành tím và cho tôm khô vào xào săn, sau đó đổ hỗn hợp nước mắm đường vào và rim đến khi nước sốt sệt lại. Cuối cùng, cho tóp mỡ, tiêu hạt và ớt vào và đun thêm 1-2 phút trước khi rắc hành lá."
images/kho_quet/image_21.jpg,Kho quẹt,Cách ăn,Kho quẹt thường được dùng để chấm gì?,"Rau củ luộc hoặc ăn kèm cơm cháy, cơm trắng"
images/kho_quet/image_22.jpg,Kho quẹt,Nguyên liệu,Thành phần của món Kho quẹt là gì?,"Mỡ heo, tôm khô, nước mắm ngon, đường, tiêu xanh, ớt hiểm, hành tím, hành lá"
images/kho_quet/image_22.jpg,Kho quẹt,Nguồn gốc,Kho quẹt có nguồn gốc từ đâu?,"Miền Nam, Tây Nam Bộ"
images/kho_quet/image_22.jpg,Kho quẹt,Cách nấu,"Bạn biết không, cách nấu Kho quẹt như thế nào?","Trước tiên, thắng mỡ heo thành tóp mỡ. Sau đó, ngâm mềm tôm khô và pha hỗn hợp nước mắm đường. Phi thơm hành tím, cho tôm khô vào xào săn. Đổ hỗn hợp nước mắm đường vào nồi, đun lửa nhỏ rim đến khi nước sốt sệt lại. Cuối cùng, cho tóp mỡ, tiêu hạt và ớt vào, đun thêm 1-2 phút rồi rắc hành lá."
images/kho_quet/image_22.jpg,Kho quẹt,Cách ăn,Bạn có thể dùng Kho quẹt để chấm rau củ luộc hay ăn kèm gì?,"Dùng để chấm rau củ luộc hoặc ăn kèm cơm cháy, cơm trắng"
images/kho_quet/image_23.jpg,Kho quẹt,Nguyên liệu,Kho quẹt được làm từ nguyên liệu gì?,"Mỡ heo, tôm khô, nước mắm ngon, đường, tiêu xanh, ớt hiểm, hành tím, hành lá"
images/kho_quet/image_23.jpg,Kho quẹt,Nguồn gốc,Kho quẹt có nguồn gốc từ đâu?,"Miền Nam, Tây Nam Bộ"
images/kho_quet/image_23.jpg,Kho quẹt,Cách nấu,Cách nấu kho quẹt như thế nào?,"Mỡ heo thái hạt lựu, thắng lấy tóp mỡ. Ngâm mềm tôm khô, pha hỗn hợp nước mắm và đường. Phi thơm hành tím với nước mỡ heo, cho tôm khô vào xào săn. Đổ hỗn hợp nước mắm đường vào nồi, đun lửa nhỏ rim đến khi nước sốt sệt lại. Cho tóp mỡ, tiêu hạt và ớt vào, đun thêm 1-2 phút rồi rắc hành lá."
images/kho_quet/image_23.jpg,Kho quẹt,Cách ăn,"Bạn biết không, kho quẹt thường được dùng để chấm gì?","Rau củ luộc hoặc ăn kèm cơm cháy, cơm trắng"
images/kho_quet/image_24.jpg,Kho quẹt,Nguyên liệu,Thành phần chính của món Kho quẹt là gì?,"Mỡ heo, tôm khô, nước mắm ngon, đường cát..."
images/kho_quet/image_24.jpg,Kho quẹt,Nguồn gốc,Kho quẹt xuất xứ từ đâu?,"Miền Nam, Tây Nam Bộ"
images/kho_quet/image_24.jpg,Kho quẹt,Cách nấu,"Bạn biết không, cách làm Kho quẹt như thế nào?","Trước tiên, thắng mỡ heo thành tóp mỡ, sau đó ngâm tôm khô, pha nước mắm đường, phi hành tím, xào tôm khô, đổ hỗn hợp nước mắm đường, rim đến khi sệt lại và ngả màu nâu cánh gián, cuối cùng cho tóp mỡ, tiêu hạt và ớt vào đun thêm 1-2 phút rồi rắc hành lá."
images/kho_quet/image_24.jpg,Kho quẹt,Cách ăn,Có phải bạn biết cách thưởng thức món Kho quẹt?,"Dùng để chấm rau củ luộc hoặc ăn kèm cơm cháy, cơm trắng"
images/kho_quet/image_25.jpg,Kho quẹt,Nguyên liệu,Kho quẹt được làm từ nguyên liệu chính là gì?,"Mỡ heo, Tôm khô, Nước mắm ngon, đường cát hoặc đường thốt nốt, Tiêu xanh hoặc tiêu sọ nguyên hạt, Ớt hiểm, hành tím, hành lá"
images/kho_quet/image_25.jpg,Kho quẹt,Nguồn gốc,Kho quẹt có nguồn gốc từ vùng miền nào?,Miền Nam
images/kho_quet/image_25.jpg,Kho quẹt,Cách nấu,Kho quẹt được nấu theo quy trình như thế nào?,"Mỡ heo thái hạt lựu, thắng trên lửa nhỏ đến khi vàng giòn thành tóp mỡ. Ngâm mềm tôm khô. Pha hỗn hợp nước mắm và đường theo tỷ lệ mặn ngọt cân bằng. Phi thơm hành tím với nước mỡ heo, cho tôm khô vào xào săn. Đổ hỗn hợp nước mắm đường vào nồi, đun lửa nhỏ rim đến khi nước sốt sệt lại và ngả màu nâu cánh gián. Cho tóp mỡ, tiêu hạt và ớt vào, đun thêm 1-2 phút rồi rắc hành lá."
images/kho_quet/image_25.jpg,Kho quẹt,Cách ăn,Kho quẹt thường được dùng để chấm rau củ luộc hoặc ăn kèm với món gì?,"Cơm cháy, cơm trắng"
images/kho_quet/image_26.jpg,Kho quẹt,Nguyên liệu,Thành phần chính của món Kho quẹt là gì?,"Mỡ heo, tôm khô, nước mắm ngon, đường, tiêu xanh, ớt hiểm, hành tím, hành lá"
images/kho_quet/image_26.jpg,Kho quẹt,Nguồn gốc,Kho quẹt có nguồn gốc từ đâu?,"Miền Nam, Tây Nam Bộ"
images/kho_quet/image_26.jpg,Kho quẹt,Cách nấu,"Bạn biết không, cách nấu Kho quẹt như thế nào?","Bắt đầu bằng cách thắng mỡ heo, sau đó ngâm mềm tôm khô và pha hỗn hợp nước mắm đường. Tiếp theo, phi thơm hành tím và xào tôm khô, sau đó đổ hỗn hợp nước mắm đường vào và rim đến khi sệt lại. Cuối cùng, thêm tóp mỡ, tiêu hạt và ớt vào và đun thêm 1-2 phút."
images/kho_quet/image_26.jpg,Kho quẹt,Cách ăn,Có phải bạn biết cách thưởng thức món Kho quẹt?,"Kho quẹt thường được dùng để chấm rau củ luộc hoặc ăn kèm cơm cháy, cơm trắng"
images/kho_quet/image_27.jpg,Kho quẹt,Nguyên liệu,Kho quẹt được làm từ những nguyên liệu chính sau đây?,"Mỡ heo, Tôm khô, Nước mắm ngon, đường cát hoặc đường thốt nốt, Tiêu xanh hoặc tiêu sọ nguyên hạt, Ớt hiểm, hành tím, hành lá"
images/kho_quet/image_27.jpg,Kho quẹt,Nguồn gốc,Kho quẹt có nguồn gốc từ đâu?,Miền Nam
images/kho_quet/image_27.jpg,Kho quẹt,Cách nấu,Cách nấu Kho quẹt như thế nào?,"Bắt đầu bằng việc thắng mỡ heo thành tóp mỡ, sau đó ngâm tôm khô mềm. Tiếp theo, pha hỗn hợp nước mắm và đường, rồi phi hành tím với nước mỡ heo và xào tôm khô. Cuối cùng, đổ hỗn hợp nước mắm đường vào và rim cho đến khi nước sốt sệt lại và ngả màu nâu cánh gián. Thêm tóp mỡ, tiêu hạt và ớt vào và đun thêm 1-2 phút rồi rắc hành lá."
images/kho_quet/image_27.jpg,Kho quẹt,Cách ăn,Kho quẹt thường được dùng để chấm rau củ luộc hay ăn kèm với gì?,"Cơm cháy, cơm trắng"
images/kho_quet/image_28.jpg,Kho quẹt,Nguyên liệu,Nguyên liệu chính của món Kho quẹt bao gồm?,"Mỡ heo, Tôm khô, Nước mắm ngon, đường cát hoặc đường thốt nốt, Tiêu xanh hoặc tiêu sọ nguyên hạt, Ớt hiểm, hành tím, hành lá"
images/kho_quet/image_28.jpg,Kho quẹt,Nguồn gốc,Kho quẹt có nguồn gốc từ đâu?,Miền Nam
images/kho_quet/image_28.jpg,Kho quẹt,Cách nấu,Cách nấu Kho quẹt như thế nào?,"Mỡ heo thái hạt lựu, thắng lấy tóp mỡ. Ngâm mềm tôm khô. Pha hỗn hợp nước mắm và đường. Phi thơm hành tím, cho tôm khô vào xào săn. Đổ hỗn hợp nước mắm đường vào nồi, đun lửa nhỏ rim đến khi nước sốt sệt lại. Cho tóp mỡ, tiêu hạt và ớt vào, đun thêm 1-2 phút rồi rắc hành lá."
images/kho_quet/image_28.jpg,Kho quẹt,Cách ăn,"Bạn biết không, Kho quẹt thường được dùng để chấm gì?","Dùng để chấm rau củ luộc hoặc ăn kèm cơm cháy, cơm trắng"
images/kho_quet/image_29.jpg,Kho quẹt,Nguyên liệu,Kho quẹt được làm từ nguyên liệu gì?,"Mỡ heo, tôm khô, nước mắm ngon, đường cát, tiêu xanh, ớt hiểm, hành tím, hành lá"
images/kho_quet/image_29.jpg,Kho quẹt,Nguồn gốc,Kho quẹt có nguồn gốc từ đâu?,"Miền Nam, Tây Nam Bộ"
images/kho_quet/image_29.jpg,Kho quẹt,Cách nấu,Cách nấu kho quẹt như thế nào?,"Trước tiên, thắng mỡ heo thành tóp mỡ. Sau đó, ngâm mềm tôm khô và pha hỗn hợp nước mắm đường. Phi thơm hành tím với nước mỡ heo, cho tôm khô vào xào săn. Đổ hỗn hợp nước mắm đường vào nồi, đun lửa nhỏ rim đến khi nước sốt sệt lại và ngả màu nâu cánh gián. Cuối cùng, cho tóp mỡ, tiêu hạt và ớt vào, đun thêm 1-2 phút rồi rắc hành lá."
images/kho_quet/image_29.jpg,Kho quẹt,Cách ăn,Kho quẹt thường được dùng để chấm gì?,"Rau củ luộc hoặc ăn kèm cơm cháy, cơm trắng"
images/kho_quet/image_3.jpg,Kho quẹt,Nguyên liệu,Kho quẹt được làm từ nguyên liệu gì?,"Mỡ heo, tôm khô, nước mắm, đường, tiêu xanh, ớt hiểm, hành tím, hành lá"
images/kho_quet/image_3.jpg,Kho quẹt,Nguồn gốc,Kho quẹt có nguồn gốc từ vùng miền nào?,"Miền Nam, Tây Nam Bộ"
images/kho_quet/image_3.jpg,Kho quẹt,Cách nấu,"Bạn biết không, cách nấu kho quẹt như thế nào?","Trước tiên, thắng mỡ heo thành tóp mỡ, sau đó ngâm tôm khô, pha hỗn hợp nước mắm và đường. Tiếp theo, phi thơm hành tím, cho tôm khô vào xào săn, sau đó đổ hỗn hợp nước mắm đường vào rim đến khi nước sốt sệt lại. Cuối cùng, cho tóp mỡ, tiêu hạt và ớt vào, đun thêm 1-2 phút rồi rắc hành lá."
images/kho_quet/image_3.jpg,Kho quẹt,Cách ăn,Bạn có thể dùng kho quẹt để chấm rau củ luộc hay ăn kèm với gì?,"Dùng để chấm rau củ luộc hoặc ăn kèm cơm cháy, cơm trắng"
images/kho_quet/image_30.jpg,Kho quẹt,Nguyên liệu,Thành phần của Kho quẹt là gì?,"Mỡ heo, Tôm khô, Nước mắm ngon, đường cát hoặc đường thốt nốt, Tiêu xanh hoặc tiêu sọ nguyên hạt, Ớt hiểm, hành tím, hành lá"
images/kho_quet/image_30.jpg,Kho quẹt,Nguồn gốc,Kho quẹt có nguồn gốc từ đâu?,Miền Nam
images/kho_quet/image_30.jpg,Kho quẹt,Cách nấu,"Bạn biết không, cách nấu Kho quẹt như thế nào?","Bắt đầu bằng việc thắng mỡ heo thành tóp mỡ, sau đó ngâm mềm tôm khô và pha hỗn hợp nước mắm đường. Tiếp theo, phi thơm hành tím và xào tôm khô, sau đó đổ hỗn hợp nước mắm đường vào và rim đến khi nước sốt sệt lại. Cuối cùng, thêm tóp mỡ, tiêu hạt và ớt vào và đun thêm 1-2 phút rồi rắc hành lá."
images/kho_quet/image_30.jpg,Kho quẹt,Cách ăn,Kho quẹt thường được dùng để chấm món gì?,"Rau củ luộc hoặc ăn kèm cơm cháy, cơm trắng"
images/kho_quet/image_4.jpg,Kho quẹt,Nguyên liệu,Thành phần của món Kho quẹt bao gồm những gì?,"Mỡ heo, tôm khô, nước mắm ngon, đường, tiêu xanh, ớt hiểm, hành tím, hành lá"
images/kho_quet/image_4.jpg,Kho quẹt,Nguồn gốc,Kho quẹt có nguồn gốc từ vùng miền nào?,"Miền Nam, Tây Nam Bộ"
images/kho_quet/image_4.jpg,Kho quẹt,Cách nấu,"Bạn biết không, cách nấu món Kho quẹt như thế nào?","Mỡ heo thắng lấy tóp mỡ, ngâm mềm tôm khô, pha hỗn hợp nước mắm và đường, phi hành tím, xào tôm khô, đổ hỗn hợp nước mắm đường vào rim, cho tóp mỡ, tiêu hạt và ớt vào, rắc hành lá"
images/kho_quet/image_4.jpg,Kho quẹt,Cách ăn,Bạn có thể thưởng thức món Kho quẹt như thế nào?,"Dùng để chấm rau củ luộc hoặc ăn kèm cơm cháy, cơm trắng"
images/kho_quet/image_5.jpg,Kho quẹt,Nguyên liệu,Kho quẹt được làm từ nguyên liệu gì?,"Mỡ heo, tôm khô, nước mắm ngon, đường, tiêu xanh, ớt hiểm, hành tím, hành lá"
images/kho_quet/image_5.jpg,Kho quẹt,Nguồn gốc,Kho quẹt có nguồn gốc từ đâu?,"Miền Nam, Tây Nam Bộ"
images/kho_quet/image_5.jpg,Kho quẹt,Cách nấu,Cách nấu kho quẹt như thế nào?,"Mỡ heo thắng lấy tóp mỡ, ngâm mềm tôm khô, pha hỗn hợp nước mắm đường, xào tôm khô, rim hỗn hợp nước mắm đường, thêm tóp mỡ, tiêu và ớt, rắc hành lá"
images/kho_quet/image_5.jpg,Kho quẹt,Cách ăn,Kho quẹt thường được dùng để chấm món gì?,"Rau củ luộc hoặc ăn kèm cơm cháy, cơm trắng"
images/kho_quet/image_6.jpg,Kho quẹt,Nguyên liệu,Thành phần của món Kho quẹt là gì?,"Mỡ heo, tôm khô, nước mắm ngon, đường, tiêu xanh, ớt hiểm, hành tím và hành lá."
images/kho_quet/image_6.jpg,Kho quẹt,Nguồn gốc,Món Kho quẹt có nguồn gốc từ đâu?,"Miền Nam, cụ thể là Tây Nam Bộ."
images/kho_quet/image_6.jpg,Kho quẹt,Cách nấu,Cách nấu món Kho quẹt như thế nào?,"Trước tiên, thắng mỡ heo để lấy tóp mỡ. Sau đó, ngâm tôm khô, pha hỗn hợp nước mắm và đường, xào tôm khô với nước mỡ heo, rim hỗn hợp nước mắm đường cho đến khi sệt lại, sau đó thêm tóp mỡ, tiêu và ớt vào và đun thêm 1-2 phút. Cuối cùng, rắc hành lá lên trên."
images/kho_quet/image_6.jpg,Kho quẹt,Cách ăn,Cách thưởng thức món Kho quẹt như thế nào?,"Món Kho quẹt thường được dùng để chấm rau củ luộc hoặc ăn kèm cơm cháy, cơm trắng."
images/kho_quet/image_7.jpg,Kho quẹt,Nguyên liệu,Thành phần của món Kho quẹt bao gồm?,"Mỡ heo, Tôm khô, Nước mắm ngon, đường cát hoặc đường thốt nốt, Tiêu xanh hoặc tiêu sọ nguyên hạt, Ớt hiểm, hành tím, hành lá"
images/kho_quet/image_7.jpg,Kho quẹt,Nguồn gốc,Kho quẹt xuất phát từ vùng miền nào?,Miền Nam
images/kho_quet/image_7.jpg,Kho quẹt,Cách nấu,"Bạn biết không, cách nấu Kho quẹt khá phức tạp. Hãy kể cho tôi nghe về quy trình làm món ăn này!","Bước 1: Mỡ heo thái hạt lựu, thắng trên lửa nhỏ đến khi vàng giòn thành tóp mỡ, vớt ra để riêng. Bước 2: Ngâm mềm tôm khô. Pha hỗn hợp nước mắm và đường theo tỷ lệ mặn ngọt cân bằng. Bước 3: Phi thơm hành tím với nước mỡ heo, cho tôm khô vào xào săn. Bước 4: Đổ hỗn hợp nước mắm đường vào nồi, đun lửa nhỏ rim đến khi nước sốt sệt lại và ngả màu nâu cánh gián. Bước 5: Cho tóp mỡ, tiêu hạt và ớt vào, đun thêm 1-2 phút rồi rắc hành lá."
images/kho_quet/image_7.jpg,Kho quẹt,Cách ăn,Bạn có thể thưởng thức món Kho quẹt như thế nào?,"Dùng để chấm rau củ luộc hoặc ăn kèm cơm cháy, cơm trắng."
images/kho_quet/image_8.jpg,Kho quẹt,Nguyên liệu,Kho quẹt được làm từ nguyên liệu nào?,"Mỡ heo, tôm khô, nước mắm ngon, đường, tiêu xanh, ớt hiểm, hành tím, hành lá"
images/kho_quet/image_8.jpg,Kho quẹt,Nguồn gốc,Kho quẹt có nguồn gốc từ đâu?,"Miền Nam, Tây Nam Bộ"
images/kho_quet/image_8.jpg,Kho quẹt,Cách nấu,Kho quẹt được nấu như thế nào?,"Thắng mỡ heo, xào tôm khô, pha nước mắm đường, rim đến khi sệt lại, thêm tóp mỡ, tiêu và ớt"
images/kho_quet/image_8.jpg,Kho quẹt,Cách ăn,Kho quẹt thường được dùng để chấm rau củ luộc hay ăn kèm gì?,"Dùng để chấm rau củ luộc hoặc ăn kèm cơm cháy, cơm trắng"
images/kho_quet/image_9.jpg,Kho quẹt,Nguyên liệu,Thành phần của món Kho quẹt bao gồm?,"Mỡ heo, tôm khô, nước mắm, đường, tiêu xanh, ớt hiểm, hành tím, hành lá."
images/kho_quet/image_9.jpg,Kho quẹt,Nguồn gốc,Kho quẹt có nguồn gốc từ đâu?,"Miền Nam, Tây Nam Bộ."
images/kho_quet/image_9.jpg,Kho quẹt,Cách nấu,"Bạn biết không, cách làm Kho quẹt như thế nào?","Trước tiên, thắng mỡ heo thành tóp mỡ, sau đó ngâm mềm tôm khô. Pha hỗn hợp nước mắm và đường, phi thơm hành tím với nước mỡ heo, cho tôm khô vào xào săn. Đổ hỗn hợp nước mắm đường vào nồi rim đến khi nước sốt sệt lại và ngả màu nâu cánh gián. Cuối cùng, cho tóp mỡ, tiêu hạt và ớt vào, đun thêm 1-2 phút rồi rắc hành lá."
images/kho_quet/image_9.jpg,Kho quẹt,Cách ăn,Bạn có thể thưởng thức món Kho quẹt bằng cách nào?,"Dùng để chấm rau củ luộc hoặc ăn kèm cơm cháy, cơm trắng."
images/mam_chung/image_1.jpg,Mắm chưng,Nguyên liệu,Thành phần của Mắm chưng bao gồm?,"Mắm cá linh hoặc mắm cá sặc, thịt nạc vai heo, trứng vịt, bún tàu, mộc nhĩ, hành tím, tỏi, ớt, tiêu và gia vị."
images/mam_chung/image_1.jpg,Mắm chưng,Nguồn gốc,Mắm chưng có nguồn gốc từ đâu?,Miền Tây Nam Bộ.
images/mam_chung/image_1.jpg,Mắm chưng,Cách nấu,Cách làm Mắm chưng như thế nào?,"Trộn đều mắm cá băm, thịt xay, bún tàu, mộc nhĩ với trứng vịt, nêm thêm đường, tiêu và hành tỏi băm, hấp cách thủy khoảng 20-30 phút, phết lòng đỏ trứng vịt lên trên bề mặt và hấp thêm 5 phút."
images/mam_chung/image_1.jpg,Mắm chưng,Cách ăn,Cách thưởng thức Mắm chưng như thế nào?,"Ăn cùng cơm trắng, kèm rau sống, dưa leo, chuối chát hoặc đậu rồng."
images/mam_chung/image_10.jpg,Mắm chưng,Nguyên liệu,Thành phần chính của món Mắm chưng là gì?,"Mắm cá linh hoặc mắm cá sặc, thịt nạc vai heo, trứng vịt, bún tàu, mộc nhĩ, hành tím, tỏi, ớt, tiêu và gia vị."
images/mam_chung/image_10.jpg,Mắm chưng,Nguồn gốc,Món Mắm chưng có nguồn gốc từ đâu?,Miền Tây Nam Bộ.
images/mam_chung/image_10.jpg,Mắm chưng,Cách nấu,Món Mắm chưng được nấu như thế nào?,"Trộn đều mắm cá băm, thịt xay, bún tàu, mộc nhĩ với trứng vịt, hấp cách thủy, phết lòng đỏ trứng vịt lên trên bề mặt và hấp thêm 5 phút."
images/mam_chung/image_10.jpg,Mắm chưng,Cách ăn,Cách thưởng thức món Mắm chưng như thế nào?,"Ăn cùng cơm trắng, kèm rau sống, dưa leo, chuối chát hoặc đậu rồng."
images/mam_chung/image_11.jpg,Mắm chưng,Nguyên liệu,Mắm chưng được làm từ những nguyên liệu chính nào?,"Mắm cá linh hoặc mắm cá sặc, thịt nạc vai heo, trứng vịt, bún tàu, mộc nhĩ, hành tím, tỏi, ớt, tiêu và gia vị."
images/mam_chung/image_11.jpg,Mắm chưng,Nguồn gốc,Mắm chưng có nguồn gốc từ đâu?,Miền Tây Nam Bộ.
images/mam_chung/image_11.jpg,Mắm chưng,Cách nấu,Cách nấu mắm chưng như thế nào?,"Trộn đều mắm cá băm, thịt xay, bún tàu, mộc nhĩ với trứng vịt, nêm thêm đường, tiêu và hành tỏi băm, hấp cách thủy khoảng 20-30 phút, phết lòng đỏ trứng vịt lên trên bề mặt, hấp thêm 5 phút không đậy nắp để mặt mắm vàng đẹp."
images/mam_chung/image_11.jpg,Mắm chưng,Cách ăn,Cách thưởng thức mắm chưng như thế nào?,"Ăn cùng cơm trắng, kèm rau sống, dưa leo, chuối chát hoặc đậu rồng."
images/mam_chung/image_12.jpg,Mắm chưng,Nguyên liệu,Mắm chưng được làm từ những nguyên liệu chính nào?,"Mắm cá linh hoặc mắm cá sặc, thịt nạc vai heo, trứng vịt, bún tàu, mộc nhĩ và gia vị."
